cont_id,part_id,hh_id,sday_part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_school,cnt_work,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,location
8674,377,HH338,2,,60,105,F,0,0,0,,,1,,1,,other
8675,377,HH338,2,,19,34,M,0,0,0,,,1,,2,,other
8676,377,HH338,2,,13,18,F,0,0,0,,,1,,2,,other
8677,377,HH338,2,,6,12,F,0,0,0,,,1,,1,,other
8678,377,HH338,2,35,35,59,M,0,0,0,,,1,,2,,other
8679,377,HH338,2,40,35,59,F,0,0,0,,,1,,2,,other
8680,377,HH338,2,,35,59,F,1,0,0,,,0,,1,,house
8681,377,HH338,2,69,60,105,M,1,0,0,,,0,,1,,house
8682,377,HH338,2,61,60,105,F,1,0,0,,,0,,1,,house
8683,377,HH338,2,32,19,34,F,1,0,0,,,0,,1,,house
8684,377,HH338,2,20,19,34,F,0,0,0,,,1,,1,,other
8685,377,HH338,2,25,19,34,M,1,0,0,,,0,,2,,house
8686,377,HH338,2,28,19,34,M,0,0,0,,,1,,2,,other
8687,377,HH338,2,26,19,34,F,0,0,0,,,1,,2,,other
8688,377,HH338,2,,6,12,F,0,0,0,,,1,,1,,other
8689,377,HH338,2,,1,5,M,1,0,0,,,0,,1,,house
8690,377,HH338,2,12,6,12,F,1,0,0,,,0,,2,,house
8691,377,HH338,2,13,13,18,M,1,0,0,,,0,,2,,house
8692,377,HH338,2,9,6,12,M,1,0,0,,,0,,2,,house
8693,377,HH338,2,59,35,59,F,0,0,0,,,1,,1,,other
8694,377,HH338,2,64,60,105,M,0,0,0,,,1,,2,,other
8695,377,HH338,2,39,35,59,M,1,0,0,,,0,,1,,house
8696,377,HH338,2,34,19,34,F,1,0,0,,,0,,1,,house
8697,377,HH338,2,10,6,12,M,1,0,0,,,0,,1,,house
8698,377,HH338,2,20,19,34,F,0,0,0,,,1,,2,,other
8699,377,HH338,2,12,6,12,F,0,0,0,,,1,,2,,other
8700,377,HH338,2,22,19,34,F,1,0,0,,,0,,1,,house
8701,377,HH338,2,35,35,59,M,0,0,0,,,1,,2,,other
8702,377,HH338,2,29,19,34,F,1,0,0,,,0,,1,,house
8703,377,HH338,2,36,35,59,M,1,0,0,,,0,,1,,house
8704,377,HH338,2,2,1,5,M,1,0,0,,,0,,1,,house
8705,378,HH339,1,,6,12,F,1,0,0,,,0,,2,,house
8706,378,HH339,1,,19,34,F,1,0,0,,,0,,2,,house
8707,378,HH339,1,,19,34,M,0,0,1,,,0,,2,,other
8708,378,HH339,1,,13,18,F,1,0,0,,,0,,1,,house
8709,378,HH339,1,,,,M,0,0,0,,,1,,2,,other
8710,378,HH339,1,,6,12,M,1,0,0,,,0,,2,,house
8711,378,HH339,1,,6,12,F,1,0,0,,,0,,1,,house
8712,378,HH339,1,,,,"",,,,,,,,,,other
8713,378,HH339,2,,35,59,M,1,0,0,,,0,,2,,house
8714,378,HH339,2,,19,34,F,1,0,0,,,0,,2,,house
8715,378,HH339,2,,6,12,F,1,0,0,,,0,,2,,house
8716,378,HH339,2,,6,12,M,0,0,1,,,0,,2,,other
8717,378,HH339,2,,19,34,M,0,0,1,,,0,,2,,other
8718,378,HH339,2,,13,18,F,0,0,1,,,0,,2,,other
8719,378,HH339,2,,,,"",,,,,,,,,,other
8720,379,HH340,1,77,60,105,M,1,0,0,,,0,,2,,house
8721,379,HH340,1,65,60,105,F,1,0,0,,,0,,1,,house
8722,379,HH340,1,45,35,59,F,1,0,0,,,0,,1,,house
8723,379,HH340,1,12,6,12,M,1,0,0,,,0,,1,,house
8724,379,HH340,1,,19,34,M,1,0,0,,,0,,2,,house
8725,379,HH340,1,13,13,18,M,1,0,0,,,0,,1,,house
8726,379,HH340,1,,13,18,F,1,0,0,,,0,,1,,house
8727,379,HH340,1,,13,18,M,1,0,0,,,0,,2,,house
8728,379,HH340,1,,35,59,M,0,0,0,,,1,,2,,other
8729,379,HH340,1,,35,59,F,0,0,0,,,1,,2,,other
8730,379,HH340,1,,35,59,M,1,0,0,,,0,,1,,house
8731,379,HH340,1,,19,34,F,0,0,0,,,1,,1,,other
8732,379,HH340,1,,13,18,M,0,0,0,,,1,,2,,other
8733,379,HH340,1,,19,34,F,1,0,0,,,0,,1,,house
8734,379,HH340,1,14,13,18,F,0,0,0,,,1,,1,,other
8735,379,HH340,1,,19,34,F,0,0,0,,,1,,2,,other
8736,379,HH340,1,,19,34,M,0,0,0,,,1,,2,,other
8737,379,HH340,1,,35,59,M,0,0,0,,,1,,1,,other
8738,379,HH340,1,,60,105,M,0,0,0,,,1,,2,,other
8739,379,HH340,1,,6,12,F,0,0,0,,,1,,2,,other
8740,379,HH340,1,4,1,5,M,1,0,0,,,0,,1,,house
8741,379,HH340,1,,13,18,F,0,0,0,,,1,,1,,other
8742,379,HH340,1,,6,12,F,0,0,0,,,1,,2,,other
8743,379,HH340,1,25,19,34,F,1,0,0,,,0,,2,,house
8744,379,HH340,1,5,1,5,F,0,0,0,,,1,,1,,other
8745,379,HH340,1,,13,18,M,1,0,0,,,0,,1,,house
8746,379,HH340,1,,60,105,F,1,0,0,,,0,,1,,house
8747,379,HH340,1,,35,59,M,1,0,0,,,0,,1,,house
8748,379,HH340,1,19,19,34,F,1,0,0,,,0,,2,,house
8749,379,HH340,2,45,35,59,F,1,0,0,,,0,,1,,house
8750,379,HH340,2,65,60,105,F,1,0,0,,,0,,1,,house
8751,379,HH340,2,,6,12,F,1,0,0,,,0,,2,,house
8752,379,HH340,2,77,60,105,M,1,0,0,,,0,,2,,house
8753,379,HH340,2,,13,18,M,0,1,0,,,0,,1,,other
8754,379,HH340,2,,35,59,M,0,1,0,,,0,,1,,other
8755,379,HH340,2,,60,105,M,0,1,0,,,0,,1,,other
8756,379,HH340,2,,19,34,F,0,1,0,,,0,,2,,other
8757,379,HH340,2,,13,18,F,0,1,0,,,0,,1,,other
8758,379,HH340,2,,13,18,F,0,1,0,,,0,,2,,other
8759,379,HH340,2,,19,34,M,0,1,0,,,0,,2,,other
8760,379,HH340,2,,6,12,M,0,1,0,,,0,,2,,other
8761,379,HH340,2,,6,12,F,0,1,0,,,0,,1,,other
8762,379,HH340,2,16,13,18,F,0,1,0,,,0,,1,,other
8763,379,HH340,2,,6,12,M,0,1,0,,,0,,2,,other
8764,379,HH340,2,,35,59,M,0,1,0,,,0,,1,,other
8765,379,HH340,2,,35,59,F,0,1,0,,,0,,2,,other
8766,379,HH340,2,,19,34,M,0,1,0,,,0,,2,,other
8767,379,HH340,2,30,19,34,F,0,1,0,,,0,,2,,other
8768,379,HH340,2,17,13,18,F,0,1,0,,,0,,1,,other
8769,379,HH340,2,,13,18,M,0,1,0,,,0,,2,,other
8770,379,HH340,2,,19,34,F,0,1,0,,,0,,2,,other
8771,379,HH340,2,12,6,12,F,0,1,0,,,0,,2,,other
8772,379,HH340,2,11,6,12,F,0,1,0,,,0,,1,,other
8773,379,HH340,2,,1,5,M,0,1,0,,,0,,1,,other
8774,379,HH340,2,,13,18,M,0,1,0,,,0,,2,,other
8775,379,HH340,2,16,13,18,M,0,1,0,,,0,,2,,other
8776,379,HH340,2,,19,34,M,0,1,0,,,0,,1,,other
8777,379,HH340,2,15,13,18,F,1,0,0,,,0,,1,,house
8778,379,HH340,2,19,19,34,F,1,0,0,,,0,,2,,house
8779,379,HH340,2,,35,59,M,1,0,0,,,0,,2,,house
8780,379,HH340,2,4,1,5,F,1,0,0,,,0,,1,,house
8781,379,HH340,2,,19,34,F,1,0,0,,,0,,2,,house
8782,379,HH340,2,80,60,105,F,1,0,0,,,0,,2,,house
8783,379,HH340,2,,35,59,F,0,0,0,,,1,,1,,other
8784,379,HH340,2,45,35,59,M,0,0,0,,,1,,2,,other
8785,379,HH340,2,,60,105,M,0,0,0,,,1,,2,,other
8786,379,HH340,2,,60,105,M,0,0,0,,,1,,2,,other
8787,379,HH340,2,,35,59,F,1,0,0,,,0,,1,,house
8788,379,HH340,2,,60,105,M,1,0,0,,,0,,1,,house
8789,380,HH341,1,54,35,59,F,1,0,0,,,0,,2,,house
8790,380,HH341,1,38,19,34,F,1,0,0,,,0,,1,,house
8791,380,HH341,1,25,19,34,M,0,0,0,,,1,,1,,other
8792,380,HH341,1,14,13,18,F,1,0,0,,,0,,1,,house
8793,380,HH341,1,59,35,59,M,1,0,0,,,0,,2,,house
8794,380,HH341,1,39,35,59,M,1,0,0,,,0,,1,,house
8795,380,HH341,1,23,19,34,F,0,0,0,,,1,,2,,other
8796,380,HH341,1,5,1,5,F,1,0,0,,,0,,2,,house
8797,380,HH341,1,53,35,59,F,0,1,0,,,0,,1,,other
8798,380,HH341,1,,6,12,F,0,0,0,,,1,,1,,other
8799,380,HH341,1,,19,34,F,0,0,0,,,1,,1,,other
8800,380,HH341,1,,19,34,F,1,0,0,,,0,,2,,house
8801,380,HH341,1,17,13,18,F,0,0,0,,,1,,1,,other
8802,380,HH341,1,,6,12,F,1,0,0,,,0,,1,,house
8803,380,HH341,2,14,13,18,F,1,0,0,,,0,,1,,house
8804,380,HH341,2,25,19,34,M,1,0,0,,,0,,1,,house
8805,380,HH341,2,59,35,59,M,1,0,0,,,0,,2,,house
8806,380,HH341,2,,19,34,F,0,0,0,,,1,,1,,other
8807,380,HH341,2,,35,59,F,1,0,0,,,0,,1,,house
8808,380,HH341,2,,19,34,M,0,0,0,,,1,,2,,other
8809,380,HH341,2,,19,34,M,0,0,0,,,1,,2,,other
8810,380,HH341,2,,6,12,F,1,0,0,,,0,,1,,house
8811,380,HH341,2,,6,12,F,1,0,0,,,0,,1,,house
8812,380,HH341,2,,6,12,M,1,0,0,,,0,,1,,house
8813,380,HH341,2,,19,34,M,0,0,0,,,1,,2,,other
8814,380,HH341,2,38,35,59,F,1,0,0,,,0,,1,,house
8815,380,HH341,2,54,35,59,F,0,0,0,,,1,,1,,other
8816,380,HH341,2,19,19,34,F,1,0,0,,,0,,1,,house
8817,381,HH342,1,36,35,59,M,1,0,0,,,0,,1,,house
8818,381,HH342,1,,35,59,F,0,0,0,,,1,,2,,other
8819,381,HH342,1,,19,34,M,1,0,0,,,0,,1,,house
8820,381,HH342,1,21,19,34,F,0,0,0,,,1,,2,,other
8821,381,HH342,1,,13,18,M,1,0,0,,,0,,1,,house
8822,381,HH342,1,,13,18,F,0,0,0,,,1,,2,,other
8823,381,HH342,1,50,35,59,F,1,0,0,,,0,,1,,house
8824,381,HH342,1,,13,18,F,0,0,0,,,1,,2,,other
8825,381,HH342,1,,1,5,M,1,0,0,,,0,,1,,house
8826,381,HH342,1,23,19,34,F,0,0,0,,,1,,2,,other
8827,381,HH342,1,,13,18,F,1,0,0,,,0,,1,,house
8828,381,HH342,1,,60,105,M,0,0,0,,,1,,2,,other
8829,381,HH342,1,26,19,34,F,1,0,0,,,0,,1,,house
8830,381,HH342,1,,35,59,M,0,0,0,,,1,,2,,other
8831,381,HH342,1,,19,34,M,0,0,0,,,1,,2,,other
8832,381,HH342,1,,60,105,M,0,0,0,,,1,,2,,other
8833,381,HH342,1,38,35,59,F,1,0,0,,,0,,1,,house
8834,381,HH342,1,,19,34,M,0,0,0,,,1,,2,,other
8835,381,HH342,1,16,13,18,F,1,0,0,,,0,,1,,house
8836,381,HH342,1,,35,59,F,0,0,0,,,1,,2,,other
8837,381,HH342,1,,1,5,M,1,0,0,,,0,,1,,house
8838,381,HH342,1,14,13,18,F,1,0,0,,,0,,1,,house
8839,381,HH342,1,,13,18,M,0,0,0,,,1,,2,,other
8840,381,HH342,1,,60,105,M,1,0,0,,,0,,1,,house
8841,381,HH342,1,40,35,59,M,0,0,0,,,1,,2,,other
8842,381,HH342,1,,35,59,F,1,0,0,,,0,,1,,house
8843,381,HH342,1,17,13,18,F,0,0,0,,,1,,2,,other
8844,381,HH342,1,,19,34,F,1,0,0,,,0,,1,,house
8845,381,HH342,1,22,19,34,M,1,0,0,,,0,,1,,house
8846,381,HH342,1,,13,18,F,0,0,0,,,1,,2,,other
8847,381,HH342,1,14,13,18,F,1,0,0,,,0,,1,,house
8848,381,HH342,1,,60,105,M,0,0,0,,,1,,2,,other
8849,381,HH342,1,39,35,59,F,1,0,0,,,0,,1,,house
8850,381,HH342,1,27,19,34,F,1,0,0,,,0,,1,,house
8851,381,HH342,1,,35,59,F,1,0,0,,,0,,1,,house
8852,381,HH342,1,21,19,34,M,0,0,0,,,1,,2,,other
8853,381,HH342,1,15,13,18,F,,,,,,,,1,,other
8854,381,HH342,1,,1,5,M,1,0,0,,,0,,1,,house
8855,381,HH342,2,,60,105,M,0,0,0,,,1,,2,,other
8856,381,HH342,2,38,35,59,F,1,0,0,,,0,,1,,house
8857,381,HH342,2,,1,5,M,0,0,0,,,1,,2,,other
8858,381,HH342,2,16,13,18,F,1,0,0,,,0,,1,,house
8859,381,HH342,2,,19,34,F,1,0,0,,,0,,1,,house
8860,381,HH342,2,,35,59,M,0,0,0,,,1,,2,,other
8861,381,HH342,2,15,13,18,F,1,0,0,,,0,,1,,house
8862,381,HH342,2,,60,105,F,0,0,0,,,1,,2,,other
8863,381,HH342,2,30,19,34,F,1,0,0,,,0,,1,,house
8864,381,HH342,2,,1,5,M,0,0,0,,,1,,2,,other
8865,381,HH342,2,,13,18,F,1,0,0,,,0,,1,,house
8866,381,HH342,2,4,1,5,M,0,0,0,,,1,,2,,other
8867,381,HH342,2,23,19,34,F,1,0,0,,,0,,1,,house
8868,381,HH342,2,,35,59,F,,,,,,,,2,,other
8869,381,HH342,2,38,35,59,M,0,0,0,,,1,,2,,other
8870,381,HH342,2,,19,34,F,1,0,0,,,0,,1,,house
8871,381,HH342,2,52,35,59,F,0,0,0,,,1,,2,,other
8872,381,HH342,2,,1,5,M,1,0,0,,,0,,1,,house
8873,381,HH342,2,33,19,34,F,0,0,0,,,1,,2,,other
8874,381,HH342,2,,35,59,F,1,0,0,,,0,,1,,house
8875,381,HH342,2,38,35,59,M,0,0,0,,,1,,2,,other
8876,381,HH342,2,,35,59,F,1,0,0,,,0,,1,,house
8877,381,HH342,2,24,19,34,M,0,0,0,,,1,,2,,other
8878,381,HH342,2,17,13,18,F,1,0,0,,,0,,1,,house
8879,382,HH342,1,24,19,34,M,1,0,0,,,0,,1,,house
8880,382,HH342,1,,35,59,F,0,0,0,,,1,,1,,other
8881,382,HH342,1,,1,5,M,1,0,0,,,0,,1,,house
8882,382,HH342,1,,1,5,M,1,0,0,,,0,,2,,house
8883,382,HH342,1,,19,34,F,0,0,0,,,1,,1,,other
8884,382,HH342,1,,60,105,M,0,0,0,,,1,,1,,other
8885,382,HH342,1,34,19,34,M,1,0,0,,,0,,1,,house
8886,382,HH342,1,,19,34,M,1,0,0,,,0,,1,,house
8887,382,HH342,1,24,19,34,F,1,0,0,,,0,,1,,house
8888,382,HH342,1,,19,34,F,0,0,0,,,1,,1,,other
8889,382,HH342,1,,19,34,F,0,0,0,,,1,,1,,other
8890,382,HH342,1,,6,12,M,1,0,0,,,0,,2,,house
8891,382,HH342,1,,,,"",,,,,,,,,,other
8892,382,HH342,2,34,19,34,M,1,0,0,,,0,,1,,house
8893,382,HH342,2,,60,105,F,0,0,0,,,1,,2,,other
8894,382,HH342,2,17,13,18,F,1,0,0,,,0,,1,,house
8895,382,HH342,2,,1,5,M,0,0,0,,,1,,2,,other
8896,382,HH342,2,19,19,34,F,1,0,0,,,0,,1,,house
8897,382,HH342,2,37,35,59,M,0,0,0,,,1,,2,,other
8898,382,HH342,2,15,13,18,F,1,0,0,,,0,,1,,house
8899,382,HH342,2,,60,105,M,0,0,0,,,1,,2,,other
8900,382,HH342,2,,,,M,1,0,0,,,0,,1,,house
8901,382,HH342,2,,35,59,F,,,,,,,,2,,other
8902,382,HH342,2,16,13,18,F,1,0,0,,,0,,1,,house
8903,382,HH342,2,7,6,12,M,,,,,,,,2,,other
8904,382,HH342,2,,,,"",,,,,,,,,,other
8905,383,HH343,1,51,35,59,F,1,0,0,,,0,,2,,house
8906,383,HH343,1,50,35,59,F,0,0,0,,,1,,2,,other
8907,383,HH343,1,29,19,34,M,1,0,0,,,0,,2,,house
8908,383,HH343,1,30,19,34,F,0,0,0,,,1,,1,,other
8909,383,HH343,1,,6,12,F,1,0,0,,,0,,1,,house
8910,383,HH343,1,12,6,12,F,1,0,0,,,0,,2,,house
8911,383,HH343,1,,13,18,M,1,0,0,,,0,,1,,house
8912,383,HH343,1,,19,34,F,1,0,0,,,0,,1,,house
8913,383,HH343,1,,6,12,F,0,0,0,,,1,,1,,other
8914,383,HH343,1,,35,59,F,1,0,0,,,0,,2,,house
8915,383,HH343,1,,19,34,F,0,0,0,,,1,,2,,other
8916,383,HH343,1,,60,105,M,1,0,0,,,0,,1,,house
8917,383,HH343,1,,19,34,M,0,0,0,,,1,,1,,other
8918,383,HH343,1,,19,34,F,1,0,0,,,0,,1,,house
8919,383,HH343,1,52,35,59,F,0,0,0,,,1,,2,,other
8920,383,HH343,1,,35,59,M,1,0,0,,,0,,1,,house
8921,383,HH343,1,,60,105,M,1,0,0,,,0,,1,,house
8922,383,HH343,1,,19,34,F,0,0,0,,,1,,2,,other
8923,383,HH343,1,,19,34,F,0,0,0,,,1,,2,,other
8924,383,HH343,1,,35,59,M,0,0,0,,,1,,1,,other
8925,383,HH343,1,,35,59,F,0,0,0,,,1,,1,,other
8926,383,HH343,1,,1,5,M,0,0,0,,,1,,1,,other
8927,383,HH343,1,,35,59,M,1,0,0,,,0,,2,,house
8928,383,HH343,1,,13,18,F,1,0,0,,,0,,2,,house
8929,383,HH343,1,,19,34,F,1,0,0,,,0,,1,,house
8930,383,HH343,1,,19,34,F,1,0,0,,,0,,2,,house
8931,383,HH343,1,,35,59,M,0,0,0,,,1,,2,,other
8932,383,HH343,1,,,,"",,,,,,,,,,other
8933,383,HH343,2,,19,34,M,1,0,0,,,0,,2,,house
8934,383,HH343,2,,6,12,F,1,0,0,,,0,,1,,house
8935,383,HH343,2,29,19,34,F,0,0,0,,,1,,1,,other
8936,383,HH343,2,10,6,12,M,0,0,0,,,1,,1,,other
8937,383,HH343,2,59,35,59,M,0,0,0,,,1,,1,,other
8938,383,HH343,2,,13,18,F,0,0,0,,,1,,2,,other
8939,383,HH343,2,,6,12,M,1,0,0,,,0,,2,,house
8940,383,HH343,2,,19,34,F,1,0,0,,,0,,2,,house
8941,383,HH343,2,,6,12,F,1,0,0,,,0,,1,,house
8942,383,HH343,2,,6,12,F,1,0,0,,,0,,1,,house
8943,383,HH343,2,,19,34,F,1,0,0,,,0,,1,,house
8944,383,HH343,2,,19,34,F,0,0,0,,,1,,2,,other
8945,383,HH343,2,,60,105,M,0,0,0,,,1,,2,,other
8946,383,HH343,2,,60,105,M,1,0,0,,,0,,2,,house
8947,384,HH344,1,,,,"",,,,,,,,,,other
8948,384,HH344,1,,0,0,F,1,0,0,,,0,,1,,house
8949,384,HH344,1,,0,0,F,1,0,0,,,0,,1,,house
8950,384,HH344,1,,35,59,F,1,0,0,,,0,,1,,house
8951,384,HH344,1,,35,59,F,1,0,0,,,0,,1,,house
8952,384,HH344,2,,0,0,F,1,0,0,,,0,,1,,house
8953,384,HH344,2,,0,0,F,1,0,0,,,0,,1,,house
8954,384,HH344,2,13,13,18,F,1,0,0,,,0,,1,,house
8955,384,HH344,2,13,13,18,F,1,0,0,,,0,,1,,house
8956,386,HH345,1,42,35,59,M,1,0,0,,,0,,1,,house
8957,386,HH345,1,4,1,5,F,1,0,0,,,0,,1,,house
8958,386,HH345,1,,35,59,F,0,0,0,,,1,,1,,other
8959,386,HH345,1,,19,34,F,0,0,0,,,1,,1,,other
8960,386,HH345,1,,19,34,M,0,0,0,,,1,,1,,other
8961,386,HH345,1,,35,59,M,1,0,0,,,0,,1,,house
8962,386,HH345,1,,35,59,F,0,0,0,,,1,,1,,other
8963,386,HH345,2,42,35,59,M,1,0,0,,,0,,1,,house
8964,386,HH345,2,4,1,5,F,1,0,0,,,0,,1,,house
8965,386,HH345,2,,35,59,F,1,0,0,,,0,,1,,house
8966,386,HH345,2,,19,34,F,1,0,0,,,0,,1,,house
8967,386,HH345,2,,19,34,M,0,0,0,,,1,,1,,other
8968,386,HH345,2,,19,34,F,0,0,0,,,1,,1,,other
8969,386,HH345,2,,19,34,F,0,0,0,,,1,,1,,other
8970,386,HH345,2,,19,34,F,0,0,0,,,1,,1,,other
8971,387,HH346,1,,19,34,F,0,0,0,,,1,,1,,other
8972,387,HH346,1,,19,34,F,0,0,0,,,1,,1,,other
8973,387,HH346,1,,19,34,M,1,0,0,,,0,,1,,house
8974,387,HH346,1,,13,18,F,1,0,0,,,0,,1,,house
8975,387,HH346,1,,19,34,F,1,0,0,,,0,,1,,house
8976,387,HH346,1,,35,59,F,1,0,0,,,0,,1,,house
8977,387,HH346,1,,35,59,M,1,0,0,,,0,,1,,house
8978,387,HH346,1,,19,34,F,1,0,0,,,0,,1,,house
8979,387,HH346,1,,35,59,F,0,0,0,,,1,,,,other
8980,387,HH346,1,,19,34,M,0,0,0,,,1,,,,other
8981,387,HH346,1,,19,34,M,1,0,0,,,0,,1,,house
8982,387,HH346,1,,35,59,F,1,0,0,,,0,,2,,house
8983,387,HH346,1,,35,59,M,1,0,0,,,0,,1,,house
8984,387,HH346,1,,13,18,F,1,0,0,,,0,,1,,house
8985,387,HH346,2,,35,59,M,0,0,0,,,1,,1,,other
8986,387,HH346,2,,19,34,F,0,0,0,,,1,,1,,other
8987,387,HH346,2,,35,59,F,1,0,0,,,0,,1,,house
8988,387,HH346,2,,19,34,M,1,0,0,,,0,,1,,house
8989,387,HH346,2,,35,59,M,0,0,0,,,1,,1,,other
8990,387,HH346,2,,60,105,F,0,0,0,,,1,,1,,other
8991,387,HH346,2,,60,105,F,0,0,0,,,1,,1,,other
8992,387,HH346,2,,19,34,F,0,0,0,,,1,,1,,other
8993,387,HH346,2,,35,59,M,0,0,0,,,1,,1,,other
8994,387,HH346,2,,35,59,F,0,0,0,,,1,,,,other
8995,387,HH346,2,,19,34,F,0,0,0,,,1,,,,other
8996,387,HH346,2,,35,59,M,0,0,0,,,1,,1,,other
8997,387,HH346,2,,60,105,M,0,0,0,,,1,,1,,other
8998,387,HH346,2,,19,34,F,0,0,0,,,1,,1,,other
8999,387,HH346,2,,19,34,F,0,0,0,,,1,,1,,other
9000,387,HH346,2,,13,18,M,1,0,0,,,0,,1,,house
9001,387,HH346,2,,19,34,F,1,0,0,,,0,,1,,house
9002,387,HH346,2,,35,59,M,0,0,0,,,1,,,,other
9003,387,HH346,2,,19,34,M,0,0,0,,,1,,,,other
9004,387,HH346,2,,35,59,F,0,0,0,,,1,,1,,other
9005,387,HH346,2,,19,34,F,0,0,0,,,1,,,,other
9006,387,HH346,2,,35,59,M,0,0,0,,,1,,,,other
9007,387,HH346,2,,35,59,F,0,0,0,,,1,,,,other
9008,387,HH346,2,,35,59,F,0,0,0,,,1,,,,other
9009,387,HH346,2,,35,59,M,0,0,0,,,1,,,,other
9010,387,HH346,2,,60,105,M,0,0,0,,,1,,,,other
9011,387,HH346,2,,19,34,M,0,0,0,,,1,,,,other
9012,387,HH346,2,,35,59,M,0,0,0,,,1,,1,,other
9013,387,HH346,2,,35,59,M,1,0,0,,,0,,1,,house
9014,387,HH346,2,,35,59,M,1,0,0,,,0,,1,,house
9015,388,HH347,1,37,35,59,M,1,0,0,,,0,,1,,house
9016,388,HH347,1,37,35,59,F,1,0,0,,,0,,1,,house
9017,388,HH347,1,18,13,18,F,1,0,0,,,0,,1,,house
9018,388,HH347,1,14,13,18,F,1,0,0,,,0,,1,,house
9019,388,HH347,1,9,6,12,M,1,0,0,,,0,,1,,house
9020,388,HH347,1,,35,59,M,1,0,0,,,0,,1,,house
9021,388,HH347,1,,35,59,"",1,0,0,,,0,,1,,house
9022,388,HH347,2,37,35,59,M,1,0,0,,,0,,1,,house
9023,388,HH347,2,37,35,59,F,1,0,0,,,0,,1,,house
9024,388,HH347,2,18,13,18,F,1,0,0,,,0,,1,,house
9025,388,HH347,2,14,13,18,F,1,0,0,,,0,,1,,house
9026,388,HH347,2,9,6,12,M,1,0,0,,,0,,1,,house
9027,388,HH347,2,,,,F,1,0,0,,,0,,1,,house
9028,388,HH347,2,,,,F,1,0,0,,,0,,1,,house
9029,388,HH347,2,28,19,34,M,0,0,0,,,1,,1,,other
9030,389,HH348,1,47,35,59,M,1,0,0,,,0,,1,,house
9031,389,HH348,1,45,35,59,F,1,0,0,,,0,,1,,house
9032,389,HH348,1,1,1,5,M,1,0,0,,,0,,1,,house
9033,389,HH348,1,9,6,12,F,1,0,0,,,0,,1,,house
9034,389,HH348,1,26,19,34,F,1,0,0,,,0,,1,,house
9035,389,HH348,1,,6,12,F,0,1,0,,,0,,1,,other
9036,389,HH348,1,,6,12,F,0,1,0,,,0,,1,,other
9037,389,HH348,1,,6,12,F,0,1,0,,,0,,1,,other
9038,389,HH348,1,,,,F,0,1,0,,,0,,1,,other
9039,389,HH348,1,,19,34,M,0,1,0,,,0,,1,,other
9040,389,HH348,1,,35,59,M,1,0,0,,,0,,1,,house
9041,389,HH348,1,,6,12,M,0,1,0,,,0,,1,,other
9042,389,HH348,1,,6,12,M,0,1,0,,,0,,2,,other
9043,389,HH348,1,,6,12,F,0,1,0,,,0,,2,,other
9044,389,HH348,2,47,35,59,M,1,0,0,,,0,,1,,house
9045,389,HH348,2,45,35,59,F,1,0,0,,,0,,1,,house
9046,389,HH348,2,1,1,5,M,1,0,0,,,0,,1,,house
9047,389,HH348,2,9,6,12,F,1,0,0,,,0,,1,,house
9048,389,HH348,2,26,19,34,F,1,0,0,,,0,,1,,house
9049,389,HH348,2,,19,34,"",0,1,0,,,0,,1,,other
9050,389,HH348,2,,35,59,"",0,1,0,,,0,,1,,other
9051,389,HH348,2,,6,12,"",0,1,0,,,0,,1,,other
9052,389,HH348,2,,6,12,"",0,1,0,,,0,,1,,other
9053,389,HH348,2,,6,12,"",0,1,0,,,0,,1,,other
9054,389,HH348,2,,6,12,"",0,1,0,,,0,,2,,other
9055,389,HH348,2,,6,12,"",0,1,0,,,0,,2,,other
9056,389,HH348,2,,6,12,"",0,1,0,,,0,,2,,other
9057,389,HH348,2,,1,5,"",1,0,0,,,0,,1,,house
9058,389,HH348,2,,1,5,"",0,1,0,,,0,,1,,other
9059,389,HH348,2,,6,12,"",0,1,0,,,0,,1,,other
9060,389,HH348,2,,35,59,"",0,1,0,,,0,,1,,other
9061,389,HH348,2,,35,59,F,1,0,0,,,0,,1,,house
9062,389,HH348,2,,,,M,1,0,0,,,0,,1,,house
9063,390,HH349,1,75,60,105,F,1,0,0,,,0,,1,,house
9064,390,HH349,1,73,60,105,M,1,0,0,,,0,,1,,house
9065,390,HH349,1,12,6,12,M,1,0,0,,,0,,1,,house
9066,390,HH349,1,17,13,18,M,1,0,0,,,0,,1,,house
9067,390,HH349,1,96,60,105,F,1,0,0,,,0,,1,,house
9068,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9069,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9070,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9071,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9072,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9073,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9074,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9075,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9076,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9077,390,HH349,1,,6,12,F,0,1,0,,,0,,1,,other
9078,390,HH349,2,75,60,105,M,1,0,0,,,0,,1,,house
9079,390,HH349,2,73,60,105,F,1,0,0,,,0,,1,,house
